SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CC(C)OC(=O)NC1=CC(=CC=C1)Cl,3.578192872823721,5.296865463046069,200-300,<50,<3,1-3,1-3,3-4,0.480318590379312
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCCCC2)nc(SCc2cccc(F)c2F)n1,3.5781932136215726,4.348069046945451,400-500,100-150,7-10,7-10,3-5,2-3,0.21515771947080586
Oc1ccccc1Cc1ccccc1O,3.578192872823721,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.4989125288636438
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.578192872823721,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.006262135179564414
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,3.578192872823721,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4,0.25789977712760054
CC(CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(Cl)c2F)n1,3.5781925320258696,3.0612578074341887,400-500,100-150,7-10,7-10,3-5,2-3,0.14446809685949072
CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.5781932136215726,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.051798282785430964
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,3.578192872823721,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.30894740795169184
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@@H](C)C(C)(C)C,3.578192872823721,2.933040419609829,400-500,75-100,5-7,5-7,1-3,>=4,0.18030119213535709
CCNc1ccccc1,3.5781932136215726,4.033634082553319,<200,<50,<3,1-3,1-3,2-3,0.1272823674566919
CCN(CC)C(=S)SSC(=S)N(CC)CC,3.5781925320258696,4.296070764077701,200-300,<50,3-5,3-5,<1,3-4,0.20062591469997168
Nc1cc(Cl)cc(Cl)c1,3.578193554419424,5.393919458287381,<200,<50,<3,1-3,1-3,2-3,0.5074421455387441
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,3.5781932136215726,5.998935073111827,300-400,50-75,7-10,5-7,1-3,>=4,0.6765263635653426
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],3.5781925320258696,0.9383807215534246,200-300,75-100,3-5,5-7,<1,<0,0.7377499908279487
CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl,3.578193554419424,2.6905119681290026,200-300,<50,<3,1-3,1-3,3-4,0.24808097287309755
COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC,3.578192872823721,2.858547243087515,300-400,50-75,7-10,5-7,1-3,3-4,0.20111985052534523
C(CCl)Cl,3.5781925320258696,4.012689035209935,<200,<50,<3,<1,<1,1-2,0.12142903140563331
CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)C[C@H](CO)O,3.578192872823721,1.8001302529231387,500-600,100-150,5-7,7-10,3-5,0-1,0.4969163621131035
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,3.578192872823721,4.565980400356549,200-300,<50,<3,1-3,1-3,2-3,0.2760576479301698
CCNC(=O)OC1CCN(CC1)C2=NN=CC3=CC(=C(C=C32)OC)OC,3.5781932136215726,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.4274450249616686
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,3.578192872823721,2.824560326210862,300-400,50-75,<3,5-7,<1,1-2,0.21061819715541572
CC(C)O,3.5781925320258696,1.3360054569004634,<200,<50,<3,1-3,1-3,0-1,0.62662553730005
C1=Cc2cccc3cccc1c23,3.5781932136215726,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.02710902168282435
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,3.5781921912280183,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.4451418912836573
C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,3.578192872823721,2.7184285063678635,200-300,<50,<3,<1,<1,>=4,0.24027892857767286
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl,3.578192872823721,2.0970174392014087,200-300,75-100,3-5,5-7,1-3,0-1,0.4139450995083916
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,3.578192872823721,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.13736683196842636
Clc1cccc(Cl)c1Cl,3.5781932136215726,2.9322274153361185,<200,<50,<3,<1,<1,>=4,0.18052849823221773
O=[N+]([O-])c1ccccc1,3.5781925320258696,3.0810767052953945,<200,<50,<3,1-3,<1,1-2,0.1389292960793291
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,3.578192872823721,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.2206211956867717
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,3.5781925320258696,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.3548006035872382
C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,3.5781932136215726,1.806418170236714,400-500,100-150,3-5,7-10,1-3,2-3,0.4951591688547042
CCCCCCCCC,3.578192872823721,2.399200311773536,<200,<50,5-7,<1,<1,>=4,0.32949384787596886
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,3.578192872823721,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.08312712819760863
COC(=O)C=C(C)OP(=O)(OC)OC,3.5781925320258696,2.5617295641011073,200-300,50-75,5-7,5-7,<1,0-1,0.28407159263721704
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,3.5781932136215726,0.974359502990924,200-300,<50,<3,1-3,1-3,2-3,0.7276951669488396
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.578192872823721,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.11300922425784428
CC1=CC(=C(C=C1)C(C)(C)C)O,3.5781932136215726,4.528232984567794,<200,<50,<3,1-3,1-3,3-4,0.2655082568845404
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,3.5781925320258696,2.600247446345537,300-400,75-100,3-5,3-5,1-3,1-2,0.27330697405349524
CCCCCCCCN(C)C,3.578192872823721,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.2588249275235121
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,3.578192872823721,3.3755967986580426,200-300,50-75,3-5,3-5,1-3,3-4,0.05661966177458607
c1ccc2c(c1)Cc1ccccc1-2,3.5781932136215726,3.457424710324947,<200,<50,<3,<1,<1,>=4,0.0337512552394578
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,3.578192872823721,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.1536977901181351
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.578192872823721,3.789925425497272,300-400,<50,5-7,5-7,<1,3-4,0.059173039598203164
CCC(C)c1ccc(O)cc1,3.5781932136215726,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.09002368197743799
C(C(F)(F)F)(C(F)(F)F)F,3.5781925320258696,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.26559987354581954
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,3.5781932136215726,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.25383227280970216
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,3.578192872823721,2.0630085059282193,300-400,50-75,3-5,3-5,<1,3-4,0.42344959907568214
CC1=CC(=C(C=C1)OC)N,3.578192872823721,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.09712704611309306
CC(CN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1)C(=O)O,3.5781932136215726,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.14199924479251813
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,3.5781925320258696,1.643385516382693,200-300,<50,<3,3-5,1-3,1-2,0.5407218243292665
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,3.5781925320258696,3.6327328488112807,400-500,>=150,7-10,>=10,1-3,3-4,0.015242419193885344
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,3.578192872823721,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.29756163501178995
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,3.5781925320258696,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.508677431208213
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,3.578193554419424,1.965984476132442,200-300,50-75,5-7,3-5,1-3,0-1,0.45056516074382175
CCS(=O)(=O)c1ccc(C(N=C(C)O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,3.578192872823721,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.25294715908871884
CC(C)N(C(=O)CCl)c1ccccc1,3.5781932136215726,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.448686197805302
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,3.5781932136215726,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4,0.1746802340755066
Cc1ccc(C)c(C)c1,3.5781932136215726,3.207324403353169,<200,<50,<3,<1,<1,3-4,0.10364695706279137
COc1cc(Cl)c(OC)cc1Cl,3.5781932136215726,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.20734666613306849
