SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,3.461820806552771,4.4237667316091045,400-500,100-150,7-10,7-10,<1,2-3,0.32928962731011824
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(Cl)cc1)C(=O)O,3.5616124170921886,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.17960694929199555
O=[N+]([O-])c1ccccc1,3.6341733523261923,3.081076705295394,<200,<50,<3,1-3,<1,1-2,0.18933391578802286
Oc1ccccc1O,3.951951567742147,4.687891364891228,<200,<50,<3,1-3,1-3,0-1,0.2519240793204807
Clc1ccc(Cl)cc1,3.193335790062688,5.804408801706431,<200,<50,<3,<1,<1,3-4,0.8938124654286825
C1=CC=C2C(=C1)N=C(S2)SCSC#N,2.8452268641026697,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.5099120518555638
CCCSC(=O)N(CCC)CCC,2.867295449443746,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.44671073649722065
CNC(=O)Oc1ccccc1OC(C)C,3.840347446576319,2.9206382762063954,200-300,<50,3-5,3-5,1-3,1-2,0.31483130398112
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,3.2165906897859813,3.7440432160689308,300-400,50-75,5-7,3-5,1-3,3-4,0.1805555190571876
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,3.0971205946881737,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.6392089325949601
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1.6521755925623232,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.060836708285110834
CCCCCCCCn1sccc1=O,2.1611887917641623,3.507462368162881,200-300,<50,7-10,3-5,<1,2-3,0.46085118995003044
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,1.606812884599834,1.4991894926346008,400-500,75-100,<3,5-7,1-3,>=4,0.03684122538177707
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,3.4627033217604617,3.6137144581226854,200-300,50-75,5-7,5-7,<1,2-3,0.05169355107926885
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],2.062362777662089,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.34872589150698496
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3.995223695234863,4.364386330371385,300-400,50-75,7-10,5-7,<1,3-4,0.12637033265025532
CC(C)(c1ccccc1)c1ccc(O)cc1,4.072108420128848,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.06138089528984262
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1.715721679521245,1.9378037810571842,500-600,100-150,>=10,>=10,1-3,3-4,0.0760222903826269
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,2.5024326408378528,2.7234519298767377,300-400,<50,<3,1-3,<1,3-4,0.07565847249854467
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,2.224121931797016,1.9378037810571842,300-400,50-75,<3,3-5,1-3,2-3,0.09801132755328225
C(C(F)(F)F)F,2.9043404070022785,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.9159123658821412
C(CCl)OP(=O)(OCCCl)OCCCl,2.0768702579611156,1.8229951818212897,200-300,<50,7-10,3-5,<1,1-2,0.08690553910347451
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1.413751985763533,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.029372602019997147
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.101889296955636,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.4494010489348986
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.2126869417076804,3.4347204839571255,400-500,100-150,5-7,7-10,3-5,>=4,0.07600566775453983
Nc1nc2nc[nH]c2c(=S)[nH]1,2.644732958643859,1.9465596523680775,<200,75-100,<3,3-5,3-5,<0,0.238995999497541
COP(=O)(OC)OC(C)=CC(=O)N(C)C,4.05669524745506,1.758046537693511,200-300,50-75,5-7,5-7,<1,0-1,0.7868645806778982
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,3.35371572447101,3.080141802002717,300-400,50-75,5-7,5-7,<1,>=4,0.09364877237364032
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,2.75677102769161,3.71843680004374,200-300,<50,3-5,3-5,1-3,3-4,0.3291937265144976
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.400043404727517,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.46431942430323847
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,4.102942253484246,3.2600629802291206,200-300,<50,3-5,1-3,<1,3-4,0.2885311892571815
CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],2.7832368564836916,5.084785784393688,300-400,<50,>=10,<1,<1,3-4,0.7878573721938706
CCC(C)c1ccc(O)cc1,3.9769158726798515,3.900315317126523,<200,<50,<3,1-3,1-3,3-4,0.026221607403167133
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,2.6259218349916127,4.724457218962176,<200,<50,<3,3-5,1-3,2-3,0.7183625570681582
Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1,2.9445101815396373,3.3668578030321905,300-400,75-100,7-10,7-10,1-3,1-2,0.14457641251347186
CN(C)C(=O)Nc1ccc(Cl)cc1,3.270707948608759,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.37315791642682883
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,3.7734706224234436,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.20338627066116705
