SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(Cl)c(OC)cc1Cl,3.532152016195615,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.19701449408581986
CCCSP(=O)(OCC)SCCC,3.532152016195615,3.9945810393223526,200-300,<50,7-10,3-5,<1,3-4,0.1309199026851161
C1COCCN1C=O,3.532152016195615,0.7039836928957144,<200,<50,<3,1-3,<1,<0,0.800692653674709
C1=CC2=C3C(=C1)C=CC3=CC=C2,3.532152352466381,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.014427591431397687
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,3.532152352466381,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.022702789425575253
CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,3.5321516799248487,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.07280552816113732
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,3.5321526887371473,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.4097777799507359
CC(C)(C)C1=NN=C(N(C1=O)N)SC,3.532152352466381,1.3123162536103137,200-300,50-75,<3,5-7,1-3,1-2,0.6284655839162021
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,3.5321516799248487,4.309154982576856,500-600,75-100,7-10,7-10,1-3,>=4,0.21998013031577135
CCCCOC1=CC=C(C=C1)N,3.532152352466381,4.293989094995731,<200,<50,3-5,1-3,1-3,1-2,0.21568627228346093
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,3.532151343654083,3.0612578074341883,200-300,50-75,<3,3-5,1-3,2-3,0.13331632067579502
COC1=CC(=C(C=C1Cl)OC)Cl,3.5321516799248487,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.19701439888302374
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,3.5321526887371473,6.208868659306983,400-500,50-75,5-7,3-5,<1,>=4,0.7578144468814091
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,3.5321526887371473,1.0228141710742014,300-400,75-100,5-7,3-5,3-5,2-3,0.7104276291205202
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,3.532152352466381,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.2441061244257224
CCC1CC2C(CCC3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OCC23)NS1(=O)=O,3.532152016195615,0.567181382230949,500-600,75-100,3-5,5-7,1-3,>=4,0.8394232356745794
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,3.532152016195615,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.2552996840009498
CCS(=O)(=O)C1=CC2=C(C=C1)OC(=N2)C3=CC4=CC=CC=C4C=C3,3.5321526887371473,2.0630085059282193,300-400,50-75,3-5,3-5,<1,3-4,0.4159345625480664
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,3.532152352466381,4.101565892209391,300-400,100-150,3-5,7-10,1-3,2-3,0.16120866442742962
CC(=O)Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N(C(C)C2CC2)C3)s1,3.532152352466381,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.8012633731632756
N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,3.5321516799248487,5.966859049472992,400-500,100-150,3-5,5-7,1-3,2-3,0.689298543012552
