SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(Cl)c(OC)cc1Cl,4.354423151023904,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.42469963218732787
CCCSP(=O)(OCC)SCCC,4.548759070805315,3.9945810393223526,200-300,<50,7-10,3-5,<1,3-4,0.1550296262925426
C1COCCN1C=O,2.3057755587243154,0.7039836928957144,<200,<50,<3,1-3,<1,<0,0.4480964243445964
C1=CC2=C3C(=C1)C=CC3=CC=C2,4.110860217524697,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.17614780423734253
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,4.485220037012218,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.24418497098836997
CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,2.546155689422538,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.20388960358724859
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.718640734823813,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.17732755923704702
CC(C)(C)C1=NN=C(N(C1=O)N)SC,2.180725540128376,1.3123162536103137,200-300,50-75,<3,5-7,1-3,1-2,0.24293486841693368
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,3.7132395403348495,4.309154982576856,500-600,75-100,7-10,7-10,1-3,>=4,0.16670554057423653
CCCCOC1=CC=C(C=C1)N,4.575765984841816,4.293989094995731,<200,<50,3-5,1-3,1-3,1-2,0.07882623173245809
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,3.171232266686937,3.0612578074341883,200-300,50-75,<3,3-5,1-3,2-3,0.030765021980490078
COC1=CC(=C(C=C1Cl)OC)Cl,5.1538453598383205,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.6483355745050235
