SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3.0130254117416095,3.5745569271098394,400-500,75-100,7-10,5-7,1-3,3-4,0.18103309574470636
CCOC(=O)c1ccc(O)cc1,5.615413120642662,4.987951497816011,<200,<50,<3,3-5,1-3,2-3,0.20228841468820732
CN1CN(C(=S)SC1)C,2.5641472243251378,3.4843186073711023,<200,<50,<3,3-5,<1,0-1,0.2966556097555122
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,2.2954226582980977,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4,0.11604651855853429
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,1.9364555624930961,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.00043465446500777944
CCNc1nc(Cl)nc(NC(C)C)n1,2.5244659928386635,2.821233560373706,200-300,50-75,3-5,5-7,1-3,2-3,0.09567539843647854
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.131976968097245,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.30867053901101627
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,1.7959863098110904,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.24368860039928786
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,2.138659418159439,2.8349230581323863,200-300,<50,<3,3-5,<1,1-2,0.22446961345726765
CCCN(CCC)C(=O)SCCC,5.638179379466336,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.47259995387339554
CCC(=O)C,4.112784675557539,4.870630406879055,<200,<50,<3,1-3,<1,0-1,0.24432316812722063
C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O,2.72489602687009,1.84333733145567,400-500,100-150,5-7,5-7,5-7,0-1,0.28420720003023076
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,0.6282119573423132,0.8207265198063667,400-500,100-150,5-7,5-7,1-3,2-3,0.06206509566244209
CCc1ccc(O)c(C(C)(C)C)c1,4.048650652171913,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.48810863365173934
