SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3.6433988438606475,3.5745569271098394,400-500,75-100,7-10,5-7,1-3,3-4,0.021076814576078292
CCOC(=O)c1ccc(O)cc1,5.040879084253756,4.987951497816011,<200,<50,<3,3-5,1-3,2-3,0.016204443135215473
CN1CN(C(=S)SC1)C,3.2809844958562864,3.4843186073711023,<200,<50,<3,3-5,<1,0-1,0.06225328357579608
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,2.6020275064425777,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4,0.016333832793440195
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,1.8474431924132575,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.027665025346799023
CCNc1nc(Cl)nc(NC(C)C)n1,2.685695343816546,2.821233560373706,200-300,50-75,3-5,5-7,1-3,2-3,0.04149672166578767
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.337481549290233,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.23021428616110706
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,3.288707226586415,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.2255938608250872
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,2.7043293290188024,2.8349230581323863,200-300,<50,<3,3-5,<1,1-2,0.039982904939864214
CCCN(CCC)C(=O)SCCC,4.643474388256259,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.14426792129362642
CCC(=O)C,3.817219707944232,4.870630406879055,<200,<50,<3,1-3,<1,0-1,0.3225148720695039
C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O,3.0814088931783417,1.84333733145567,400-500,100-150,5-7,5-7,5-7,0-1,0.37905110679589143
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,2.1653217363210615,0.8207265198063667,400-500,100-150,5-7,5-7,1-3,2-3,0.4116646571731228
CCc1ccc(O)c(C(C)(C)C)c1,4.306006852179833,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.3847444577989383
CCOC1=CC2=CC=CC=C2OC1=O,4.161956000424746,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.013777229985904221
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,3.8373809661230354,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.1817625507272796
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.9522755936018252,4.364386330371385,300-400,50-75,7-10,5-7,<1,3-4,0.1261728608624347
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,2.6714056714636003,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.6160787832061433
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,4.887078487948531,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.5013172442763418
CC(C)(C)C1=NN=C(N(C1=O)N)SC,2.3509745369550714,1.312316253610314,200-300,50-75,<3,5-7,1-3,1-2,0.3179982353659302
CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,1.4314155837580398,1.3205016404694867,400-500,>=150,7-10,>=10,3-5,1-2,0.03395769215805654
CC(C)(C)NC(=O)NCCN1CCC(CC1)(CNC(=O)C2=CC(=CC(=C2)Cl)Cl)CO,2.673357391980754,2.9451568267153836,400-500,75-100,7-10,3-5,3-5,2-3,0.08321479932816427
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,3.359290268995533,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.0809168850669861
CC(C)N(C1=CC=CC=C1)C(=O)CCl,3.690195477009365,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.45724867597865326
Cc1ccc(C)c(O)c1C,5.159506635580975,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.13516739786483328
CCCCCCOC1=CC=C(C=C1)N,4.131127821923276,5.312037759993743,<200,<50,5-7,1-3,1-3,3-4,0.36155036016580927
C1=C(C=C(C(=C1Br)O)Br)C#N,3.9718721520092135,3.045163365618585,200-300,<50,<3,1-3,1-3,2-3,0.28372349549010134
C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,3.6649910438785214,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,>=4,0.3031428123489819
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,2.430614551711094,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.2927402865626223
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,2.735841421687875,2.7184285063678635,200-300,<50,<3,<1,<1,>=4,0.005331182000020769
C1=Cc2cccc3cccc1c23,3.1038311649517145,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.11553371392484638
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,3.8282494386429113,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.3496443350790176
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,2.8274440290198664,3.274991472994688,500-600,75-100,>=10,7-10,1-3,>=4,0.13702225236987428
CCOC(=O)c1ccc(N)cc1,2.726757506149262,5.819630602548275,<200,50-75,<3,3-5,1-3,1-2,0.9469218150347032
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,2.5604120859678012,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.5689858716018462
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,3.5558689029519788,1.9378037810571844,500-600,100-150,>=10,>=10,1-3,3-4,0.495390892000342
CCC1OC=CC(=O)C1=O,4.258637030308888,5.33314527235854,<200,<50,<3,3-5,<1,0-1,0.3289741489930629
FCC(F)(F)F,2.5450445014041243,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.7091755738075897
COC[C@H](C)CN1[C@H](C)Cc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,4.9211483384057795,2.934393959619913,300-400,50-75,7-10,3-5,1-3,>=4,0.608269723248079
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,3.8676437066834537,4.597751394682993,300-400,50-75,<3,3-5,<1,>=4,0.2235316081659634
CC(=CC(O)OC)O[P+](O)(OC)OC,3.2554305394028735,2.5617295641011073,200-300,75-100,5-7,5-7,1-3,0-1,0.212385237334467
CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,4.17171534118015,3.678111386004775,200-300,<50,<3,1-3,1-3,3-4,0.15112302980913314
COC(C)(C)C,2.7991368843671904,2.549878826883233,<200,<50,<3,1-3,<1,0-1,0.07631347451000724
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,5.000566164101415,4.800735489267813,300-400,50-75,<3,3-5,1-3,2-3,0.06118066257983704
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.247045670509399,4.443699119055233,200-300,<50,<3,1-3,1-3,3-4,0.3663704329750395
CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl,2.7586868492049916,4.309154982576856,500-600,75-100,7-10,7-10,1-3,>=4,0.4746952277852347
