SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.916019843360588,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.048688919053830146
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,4.640054134246754,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.04225352248951003
FC(F)(F)Br,1.5553710118314483,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.3011397969562052
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,2.9898217704344128,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.7196885411369068
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,4.088341749111395,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.33898956441652167
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.2515480865214523,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.17096274427096472
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],3.0851329118296875,3.0801418020027165,300-400,50-75,5-7,5-7,<1,>=4,0.00140147913287429
CCc1ccc(O)c(C(C)(C)C)c1,4.099305901410309,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.4109066498404079
Cc1ccc(N)cc1O,4.84711968600061,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.3134817579548103
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.6232623703181996,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.14723688921231448
COC(=O)NS(=O)(=O)c1ccc(N)cc1,1.2872897564682455,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.12126204020729965
CC1=CC(=CC=C1)[N+](=O)[O-],4.135299898656406,3.7795225326516717,<200,<50,<3,1-3,<1,2-3,0.09990053749372385
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,3.038215455204336,3.274991472994688,300-400,75-100,3-5,5-7,<1,0-1,0.06648554321627334
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,4.6257812776438545,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.20711919954148533
CCCCOC(=O)C1=CC=CC=C1C(=O)O,3.9852946987209528,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.822775680788964
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.040859369576625,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.6186716076907882
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.2599019729920005,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.024170254156279908
FC(F)(F)C(Cl)Cl,0.03190453771436882,4.882654669320898,<200,<50,<3,<1,<1,2-3,1.3620668195873806
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,4.116736528578818,4.120746704603301,300-400,50-75,5-7,5-7,<1,2-3,0.0011260377375577133
CC1=C(C=C(C=C1)N)O,5.128615547297521,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.392524413651592
Oc1c(Cl)cc(Cl)cc1Cl,3.228481489980045,3.8863167732990154,<200,<50,<3,1-3,1-3,3-4,0.18471691755969308
CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.5406161446971014,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.037200572720003884
COCC(C)CN1C(c2c(F)cc(C=CC(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,3.8695233422884883,5.415648744666953,400-500,50-75,7-10,3-5,1-3,>=4,0.4341444214533122
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,3.4217946845670153,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.09176336164264266
Cc1ncc([N+](=O)[O-])n1CCO,3.741682465884892,2.155580485727476,<200,75-100,3-5,5-7,1-3,<0,0.44536964820712355
CCOCN(C(=O)CCl)c1c(C)cccc1CC,4.406600333900341,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.2726851473234484
CCNc1nc(NC(C)CC)nc(OC)n1,3.5713914755633365,2.8687098799308086,200-300,50-75,5-7,5-7,1-3,3-4,0.19730954186024
CCCCc1ccc(N)cc1,4.138239407198386,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.023518873594596517
