SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.80846993644196,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.08102786504132797
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,5.092770264176,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.17396742579784838
FC(F)(F)Br,0.40019858161370003,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.642470333681978
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.4023771331122026,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.6202213489029739
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,3.7638312521201516,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.44177515218637253
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.052480728126753,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.23301234020570386
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],3.3004998191941666,3.0801418020027165,300-400,50-75,5-7,5-7,<1,>=4,0.06355351666843652
CCc1ccc(O)c(C(C)(C)C)c1,3.5114678219434086,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.5915890159113943
Cc1ccc(N)cc1O,5.146729815516316,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.40839404999140283
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.5857782723412837,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.1404191670150212
COC(=O)NS(=O)(=O)c1ccc(N)cc1,1.2723526804358063,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.1288586832030528
CC1=CC(=CC=C1)[N+](=O)[O-],3.6174869352115575,3.7795225326516717,<200,<50,<3,1-3,<1,2-3,0.04673273146147154
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,2.489261125182836,3.274991472994688,300-400,75-100,3-5,5-7,<1,0-1,0.22661270687134527
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,4.261457567928615,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.31781099157407766
CCCCOC(=O)C1=CC=CC=C1C(=O)O,5.120735918308828,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,1.1725623428058825
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.254937976098234,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.5737075638171685
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.400521166040077,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.06538177383839457
FC(F)(F)C(Cl)Cl,0.16464493412892742,4.882654669320898,<200,<50,<3,<1,<1,2-3,1.3607224922833563
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,4.407424920426905,4.120746704603301,300-400,50-75,5-7,5-7,<1,2-3,0.08268094349384991
CC1=C(C=C(C=C1)N)O,5.327188486718352,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.46044018525063535
Oc1c(Cl)cc(Cl)cc1Cl,2.6673448096192653,3.8863167732990154,<200,<50,<3,1-3,1-3,3-4,0.3515640410975872
CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.4806234980815685,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.05551195119124207
COCC(C)CN1C(c2c(F)cc(C=CC(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,4.095984989230427,5.415648744666953,400-500,50-75,7-10,3-5,1-3,>=4,0.3806045886000145
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,3.649976902139302,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.16006208822052706
Cc1ncc([N+](=O)[O-])n1CCO,2.402845086089586,2.155580485727476,<200,75-100,3-5,5-7,1-3,<0,0.0713136517605104
CCOCN(C(=O)CCl)c1c(C)cccc1CC,5.352422906070734,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.007295441973230407
CCNc1nc(NC(C)CC)nc(OC)n1,4.251389399733485,2.8687098799308086,200-300,50-75,5-7,5-7,1-3,3-4,0.3987789826250747
CCCCc1ccc(N)cc1,4.44208234022999,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.06347471689806689
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,4.073346038281082,2.7638794249233287,300-400,75-100,<3,5-7,3-5,1-2,0.37766362803350767
C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,4.549245294476216,4.001584511406435,200-300,75-100,<3,3-5,3-5,2-3,0.1579509978764902
COc1ccc(C)cc1N,4.803097345641245,3.925732183746517,<200,<50,<3,1-3,1-3,1-2,0.253041128938537
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,3.687419567325292,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.3048568417381696
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,4.829890303816601,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.03880158855235607
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,2.622579268572657,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.11207479460660914
Cc1nc(Nc2nc3cnc(N4CCN(C)CC4)cc3[nH]2)cc(C2CC2)c1F,3.187624688834588,3.3928489637277615,300-400,50-75,3-5,5-7,1-3,3-4,0.05918878986762435
O=C(c1ccccc1)c1ccc(O)c(O)c1O,3.8087821309190293,5.482381695498671,200-300,75-100,<3,3-5,3-5,2-3,0.4826833131802534
CC(C)N(C(=O)CCl)c1ccccc1,5.052654074168354,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.037788935083290516
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,3.2640633789306768,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.3825068973410481
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,3.1751593377358556,3.126629742319561,>=600,100-150,>=10,7-10,3-5,3-4,0.013996434032723895
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,2.6925444550221194,2.5216684127124465,300-400,50-75,<3,1-3,1-3,3-4,0.04928240661073447
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,3.928559150388563,4.565980400356549,200-300,<50,<3,1-3,1-3,2-3,0.18383883895388345
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,3.5181458999952344,3.505936003984402,300-400,<50,<3,1-3,1-3,3-4,0.0035214594845902046
C=CC#N,4.086758794536624,4.415189045335467,<200,<50,<3,1-3,<1,0-1,0.09472265944573459
Cc1ccc2ncccc2c1,4.526320013346718,5.834624169952441,<200,<50,<3,1-3,<1,2-3,0.3773283635602288
CC(C)(c1ccccc1)c1ccc(O)cc1,4.910027610374143,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.1899495018656396
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,3.7159904361541534,4.239387333544537,200-300,50-75,<3,1-3,1-3,3-4,0.15095304389859213
FCC(F)(F)F,2.381563244010899,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.6209057250522502
CN1C(=NC(=N1)CO)NCCCOC2=CC=CC(=C2)CN3CCCCC3,3.2864652011390945,3.3668578030321905,300-400,75-100,7-10,7-10,1-3,1-2,0.02318605254100144
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,1.7491203605300463,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.05441823748627541
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,3.192843000877523,1.931554990749573,300-400,100-150,5-7,7-10,1-3,2-3,0.36376842375434104
CC(C)(C)C1=CC(=CC=C1)O,3.497039592374535,4.637452073382107,<200,<50,<3,1-3,1-3,3-4,0.3289066789779586
Cc1cccc(C)c1O,3.6923748551329703,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.08128941022617067
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,4.706564861752723,1.0228141710742014,300-400,75-100,5-7,3-5,3-5,2-3,1.0624315552766992
CC(Cl)CCl,3.404845343657393,4.987083563286031,<200,<50,<3,<1,<1,1-2,0.4563337624210007
CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl,3.409164712111477,2.455343930372117,300-400,<50,5-7,1-3,1-3,3-4,0.27509171539834293
CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,3.665759096125951,0.0023786338062618405,300-400,<50,3-5,3-5,<1,>=4,1.056556572083244
CCC(C)c1ccc(O)cc1,4.201092951033827,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.08674736056193945
C1=CC=C(C=C1)C[N+]2=CC=CC3=CC=CC=C32.[Cl-],3.753036160405642,2.97547002364752,200-300,<50,<3,<1,<1,3-4,0.22425806450388805
CC1=C(C(=CC=C1)C)O,3.930152833096699,3.974228231548844,<200,<50,<3,1-3,1-3,2-3,0.012711797854682667
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,2.940607013526442,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.020352324747999976
CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,2.4015223812328217,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.5314311150008768
COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,3.5614350279294547,3.963652753208905,300-400,<50,5-7,3-5,<1,2-3,0.11600372536334476
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.097465641003892,2.8073540561648045,300-400,50-75,3-5,3-5,1-3,3-4,0.08367116240095146
Clc1ccccc1CN1CCc2sccc2C1,4.712018082922785,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.0744829254551137
CC(Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,4.2041116258013265,4.44220292070873,500-600,100-150,7-10,>=10,1-3,3-4,0.06866797619784713
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,2.625098530235239,1.6220079968531347,400-500,100-150,7-10,5-7,3-5,1-2,0.2893016180929947
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,2.852847923116598,2.3885175298036643,200-300,<50,<3,3-5,1-3,2-3,0.1339176571253891
