SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,3.828815914529165,4.4237667316091045,400-500,100-150,7-10,7-10,<1,2-3,0.19164874712913307
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(Cl)cc1)C(=O)O,2.5598004081993397,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.49172227109106525
O=[N+]([O-])c1ccccc1,3.865055732960843,3.081076705295394,<200,<50,<3,1-3,<1,1-2,0.2525395278302666
Oc1ccccc1O,4.349498104207478,4.687891364891228,<200,<50,<3,1-3,1-3,0-1,0.10900505148523731
Clc1ccc(Cl)cc1,3.798489482846714,5.804408801706431,<200,<50,<3,<1,<1,3-4,0.6461574860732313
C1=CC=C2C(=C1)N=C(S2)SCSC#N,2.3716082298780314,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.6324005478666079
CCCSC(=O)N(CCC)CCC,3.7208402680111985,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.1454140204411636
CNC(=O)Oc1ccccc1OC(C)C,3.6113919799547425,2.9206382762063954,200-300,<50,3-5,3-5,1-3,1-2,0.22250928664644856
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,2.9262011109833215,3.7440432160689308,300-400,50-75,5-7,3-5,1-3,3-4,0.26344768389157436
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,3.4813637938267483,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.477732073763505
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1.8525962225160104,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.12180895235254129
CCCCCCCCn1sccc1=O,2.516861318768839,3.507462368162881,200-300,<50,7-10,3-5,<1,2-3,0.3190977213090609
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,1.2608941117850418,1.4991894926346008,400-500,75-100,<3,5-7,1-3,>=4,0.0767609857410135
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,3.3295084214670134,3.6137144581226854,200-300,50-75,5-7,5-7,<1,2-3,0.09154997234717226
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],2.0787743513789203,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.3334436206298737
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,4.245999573223959,4.364386330371385,300-400,50-75,7-10,5-7,<1,3-4,0.038135376963330664
CC(C)(c1ccccc1)c1ccc(O)cc1,4.135579627009542,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.03731478826159005
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,2.2412495016904295,1.9378037810571842,500-600,100-150,>=10,>=10,1-3,3-4,0.09774756250690968
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,3.1078847842193884,2.7234519298767377,300-400,<50,<3,1-3,<1,3-4,0.12383557224385852
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,2.512614905189694,1.9378037810571842,300-400,50-75,<3,3-5,1-3,2-3,0.18516124125447225
C(C(F)(F)F)F,2.7987951538805214,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.8278904202240677
C(CCl)OP(=O)(OCCCl)OCCCl,2.3415888065163166,1.8229951818212897,200-300,<50,7-10,3-5,<1,1-2,0.1670521589158582
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1.7420682350458632,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.1333991121061869
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,5.156500318722644,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.7626110407167381
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.4017356054952,3.4347204839571255,400-500,100-150,5-7,7-10,3-5,>=4,0.010625265904266058
Nc1nc2nc[nH]c2c(=S)[nH]1,1.841494002917365,1.9465596523680775,<200,75-100,<3,3-5,3-5,<0,0.033844310328650644
COP(=O)(OC)OC(C)=CC(=O)N(C)C,4.205055859592342,1.758046537693511,200-300,50-75,5-7,5-7,<1,0-1,0.7882437628322619
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,3.6063418535359473,3.080141802002717,300-400,50-75,5-7,5-7,<1,>=4,0.16950238191214873
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,2.2785511909457448,3.71843680004374,200-300,<50,3-5,3-5,1-3,3-4,0.4638236725974974
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.1202233272526785,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.34679538697415635
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,3.770006527375883,3.2600629802291206,200-300,<50,3-5,1-3,<1,3-4,0.16426574955712964
CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],2.8257494860400922,5.084785784393688,300-400,<50,>=10,<1,<1,3-4,0.7276928846381088
CCC(C)c1ccc(O)cc1,4.30454937610605,3.900315317126523,<200,<50,<3,1-3,1-3,3-4,0.13021404244906049
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,2.6550910128936356,4.724457218962176,<200,<50,<3,3-5,1-3,2-3,0.6665953375623581
Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1,3.233669052770845,3.3668578030321905,300-400,75-100,7-10,7-10,1-3,1-2,0.04290347434862366
CN(C)C(=O)Nc1ccc(Cl)cc1,3.3421820529930493,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.37417161213078765
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,3.6917768136481977,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.2177056117719505
