SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CC(C)OC(=O)NC1=CC(=CC=C1)Cl,4.346323965983216,5.296865463046069,200-300,<50,<3,1-3,1-3,3-4,0.2768181733519188
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCCCC2)nc(SCc2cccc(F)c2F)n1,3.419119682133378,4.348069046945451,400-500,100-150,7-10,7-10,3-5,2-3,0.27053007901105813
Oc1ccccc1Cc1ccccc1O,4.384136169188402,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.28518220094539626
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.4748009390794383,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.036635398415025784
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,3.299747055542661,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4,0.18765424300216904
CC(CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(Cl)c2F)n1,3.001502246288419,3.0612578074341887,400-500,100-150,7-10,7-10,3-5,2-3,0.01740210746727359
CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.7510509958041225,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.10431615296829808
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,3.028113276113707,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.48213272904336296
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@@H](C)C(C)(C)C,3.0090633578178356,2.933040419609829,400-500,75-100,5-7,5-7,1-3,>=4,0.022139518319413874
CCNc1ccccc1,2.5332383305546124,4.033634082553319,<200,<50,<3,1-3,1-3,2-3,0.4369475847784022
CCN(CC)C(=S)SSC(=S)N(CC)CC,3.7209687694637075,4.296070764077701,200-300,<50,3-5,3-5,<1,3-4,0.16748209744867548
Nc1cc(Cl)cc(Cl)c1,2.615060827487847,5.393919458287381,<200,<50,<3,1-3,1-3,2-3,0.8092635330052046
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,4.380923467843538,5.998935073111827,300-400,50-75,7-10,5-7,1-3,>=4,0.4711998565202641
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],2.8500109557964266,0.9383807215534246,200-300,75-100,3-5,5-7,<1,<0,0.556707930377139
CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl,3.014609672449954,2.6905119681290026,200-300,<50,<3,1-3,1-3,3-4,0.09438423758972794
COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC,3.9327834948341946,2.858547243087515,300-400,50-75,7-10,5-7,1-3,3-4,0.3128407522194317
C(CCl)Cl,4.813381968519951,4.012689035209935,<200,<50,<3,<1,<1,1-2,0.2331790415248038
CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)C[C@H](CO)O,2.9274100670178065,1.8001302529231387,500-600,100-150,5-7,7-10,3-5,0-1,0.32828818095623075
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,3.6297542245445715,4.565980400356549,200-300,<50,<3,1-3,1-3,2-3,0.2726492432296063
CCNC(=O)OC1CCN(CC1)C2=NN=CC3=CC(=C(C=C32)OC)OC,3.526779427370365,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.4603905722363251
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,2.8207469850971503,2.824560326210862,300-400,50-75,<3,5-7,<1,1-2,0.0011105271308272054
CC(C)O,4.605984664898919,1.3360054569004634,<200,<50,<3,1-3,1-3,0-1,0.9522884314402867
C1=Cc2cccc3cccc1c23,3.3388696264863635,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.041447314913002783
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,2.6970808167759506,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.20726010933285546
C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,3.2673567757538438,2.7184285063678635,200-300,<50,<3,<1,<1,>=4,0.1598597444742692
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl,2.0993755723316303,2.0970174392014087,200-300,75-100,3-5,5-7,1-3,0-1,0.0006867391982839658
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,4.052381388804667,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.2812366006525535
Clc1cccc(Cl)c1Cl,4.535083375910682,2.9322274153361185,<200,<50,<3,<1,<1,>=4,0.4667862060977931
O=[N+]([O-])c1ccccc1,4.300315574452586,3.0810767052953945,<200,<50,<3,1-3,<1,1-2,0.35506864001481425
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,4.226273833263976,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.041162490868300615
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,4.241066504800535,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.17667568481336435
C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,2.973494456469292,1.806418170236714,400-500,100-150,3-5,7-10,1-3,2-3,0.339877771476063
CCCCCCCCC,1.553316879071003,2.399200311773536,<200,<50,5-7,<1,<1,>=4,0.24633948905218872
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,2.413442944229271,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.2525779185267488
COC(=O)C=C(C)OP(=O)(OC)OC,1.9866483334436995,2.5617295641011073,200-300,50-75,5-7,5-7,<1,0-1,0.16747605053694006
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,3.8006841132819225,0.974359502990924,200-300,<50,<3,1-3,1-3,2-3,0.8230866493865382
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.466886931374928,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.08534622405483562
CC1=CC(=C(C=C1)C(C)(C)C)O,4.535154602661619,4.528232984567794,<200,<50,<3,1-3,1-3,3-4,0.0020157243879330997
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.7650019989528842,2.600247446345537,300-400,75-100,3-5,3-5,1-3,1-2,0.047980077087747354
CCCCCCCCN(C)C,3.519029343432364,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.28693741221060814
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,2.8805096371112153,3.3755967986580426,200-300,50-75,3-5,3-5,1-3,3-4,0.14418005329894276
c1ccc2c(c1)Cc1ccccc1-2,3.82878903048869,3.457424710324947,<200,<50,<3,<1,<1,>=4,0.10814929497918267
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,3.9706880542571015,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.04585725070860453
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.1008385152024753,3.789925425497272,300-400,<50,5-7,5-7,<1,3-4,0.20067696189797155
CCC(C)c1ccc(O)cc1,4.379163246941213,3.9003153171265224,<200,<50,<3,1-3,1-3,3-4,0.13945083897361465
C(C(F)(F)F)(C(F)(F)F)F,3.178378205537545,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.16033297867569576
CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,2.991381061299512,2.669932366488085,200-300,50-75,<3,3-5,1-3,1-2,0.09361278891980222
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,3.7102888463974795,2.0630085059282193,300-400,50-75,3-5,3-5,<1,3-4,0.4797235431133157
CC1=CC(=C(C=C1)OC)N,3.956398741147016,3.9257321837465176,<200,<50,<3,1-3,1-3,1-2,0.008930762548324991
CC(CN1C(C)Cc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1)C(=O)O,2.9986535170488184,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.3167443268299425
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,3.6834946377270805,1.643385516382693,200-300,<50,<3,3-5,1-3,1-2,0.5941237517290617
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,3.9890049163746757,3.6327328488112807,400-500,>=150,7-10,>=10,1-3,3-4,0.10375410570075207
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4.756625494352819,2.5134599304809226,400-500,50-75,<3,3-5,<1,3-4,0.6532581647783502
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,2.4572642655487353,1.7580465376935106,200-300,50-75,5-7,5-7,<1,0-1,0.2036272743465125
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,2.2382435400099587,1.965984476132442,200-300,50-75,5-7,3-5,1-3,0-1,0.07928770808424161
CCS(=O)(=O)c1ccc(C(N=C(C)O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.8281225321964962,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.04514615534971143
CC(C)N(C(=O)CCl)c1ccccc1,4.705722904878667,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.13919111748195345
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.4742758718955633,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4,0.13945952644955478
Cc1ccc(C)c(C)c1,4.651642034642639,3.207324403353169,<200,<50,<3,<1,<1,3-4,0.420616427235353
COc1cc(Cl)c(OC)cc1Cl,3.744236742765983,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.26442040853991006
C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.021647318479667,3.2749914729946883,500-600,100-150,>=10,7-10,1-3,>=4,0.07377927875735574
