SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3.8566663860289183,3.5745569271098394,400-500,75-100,7-10,5-7,1-3,3-4,0.07927329861266139
CCOC(=O)c1ccc(O)cc1,5.339117333203249,4.987951497816011,<200,<50,<3,3-5,1-3,2-3,0.09867827274519828
CN1CN(C(=S)SC1)C,3.5297816189366737,3.4843186073711023,<200,<50,<3,3-5,<1,0-1,0.012775193378759427
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,2.8044362041828657,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4,0.041885722407138684
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.271244650045886,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.09369752321771223
CCNc1nc(Cl)nc(NC(C)C)n1,3.179635281195109,2.821233560373706,200-300,50-75,3-5,5-7,1-3,2-3,0.10071157041960967
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.762504862212581,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.091862785982778
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,4.1369719109302,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.4454184371623133
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,2.933521589283399,2.8349230581323863,200-300,<50,<3,3-5,<1,1-2,0.027706376215290384
CCCN(CCC)C(=O)SCCC,5.706698499573653,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.43117991832465463
CCC(=O)C,4.559631235593779,4.870630406879055,<200,<50,<3,1-3,<1,0-1,0.08739136315404351
C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O,2.921414130916397,1.84333733145567,400-500,100-150,5-7,5-7,5-7,0-1,0.3029416467582777
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,1.6762138573786884,0.8207265198063667,400-500,100-150,5-7,5-7,1-3,2-3,0.2403935813799644
CCc1ccc(O)c(C(C)(C)C)c1,4.357334739638138,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.3387027151703313
CCOC1=CC2=CC=CC=C2OC1=O,4.057169867939111,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.042090113813900785
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,3.864404249236582,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.1592316115382334
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,4.505629328629654,4.364386330371385,300-400,50-75,7-10,5-7,<1,3-4,0.0396895531995866
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,2.943021094326988,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.4891246408212933
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,5.46941239379451,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.6237556652469398
