SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.622728214461167,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.14826917611232648
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,3.863471935199425,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.19891637240474128
FC(F)(F)Br,1.1130411947419465,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.4812543256933171
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,2.8679540597334423,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.8530079538594251
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,4.329171696049618,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.3070361066133287
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,2.871007138514836,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.3143351622273368
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],3.391225423447219,3.0801418020027165,300-400,50-75,5-7,5-7,<1,>=4,0.09883281296165483
CCc1ccc(O)c(C(C)(C)C)c1,3.9512273262529365,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.5119647014554176
Cc1ccc(N)cc1O,4.993017120664211,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.4010405681308268
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.0534782595618712,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.01443239828934273
COC(=O)NS(=O)(=O)c1ccc(N)cc1,1.134954331978812,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.18559938347775118
CC1=CC(=CC=C1)[N+](=O)[O-],3.366482648551456,3.7795225326516717,<200,<50,<3,1-3,<1,2-3,0.13122482444246217
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,2.458961362171878,3.274991472994688,300-400,75-100,3-5,5-7,<1,0-1,0.2592568227781716
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,4.6163050064619595,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.23735520955131
CCCCOC(=O)C1=CC=CC=C1C(=O)O,4.088457169028976,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.9637029176100762
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.9790901070823033,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.7196189966410401
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.2316877221136133,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.01838357178040207
FC(F)(F)C(Cl)Cl,0.11710954627014918,4.882654669320898,<200,<50,<3,<1,<1,2-3,1.514037375609073
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,4.631286659738208,4.120746704603301,300-400,50-75,5-7,5-7,<1,2-3,0.1622010816930834
CC1=C(C=C(C=C1)N)O,5.067790730474942,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.42479651567501514
Oc1c(Cl)cc(Cl)cc1Cl,4.228319473771378,3.8863167732990154,<200,<50,<3,1-3,1-3,3-4,0.10865595807073362
CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.8309138845164528,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.05013853095581958
COCC(C)CN1C(c2c(F)cc(C=CC(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,3.0284920670194153,5.415648744666953,400-500,50-75,7-10,3-5,1-3,>=4,0.7584115432904408
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,2.689386499488693,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.12886427275066523
Cc1ncc([N+](=O)[O-])n1CCO,2.8984985351658095,2.155580485727476,<200,75-100,3-5,5-7,1-3,<0,0.23602875742873283
CCOCN(C(=O)CCl)c1c(C)cccc1CC,3.706066172920366,5.377718266768763,200-300,<50,5-7,1-3,<1,3-4,0.531092180170442
CCNc1nc(NC(C)CC)nc(OC)n1,2.940995260973561,2.8687098799308086,200-300,50-75,5-7,5-7,1-3,3-4,0.022965424895359913
CCCCc1ccc(N)cc1,3.643190802882561,4.221997544129426,<200,<50,3-5,1-3,1-3,3-4,0.1838897790020802
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,3.51023334673518,2.7638794249233287,300-400,75-100,<3,5-7,3-5,1-2,0.2371203511618751
C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,4.370103964064262,4.001584511406435,200-300,75-100,<3,3-5,3-5,2-3,0.11708046205756313
COc1ccc(C)cc1N,3.7002100918456704,3.925732183746517,<200,<50,<3,1-3,1-3,1-2,0.07164948969045572
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,3.3986474420575545,2.630394674066566,300-400,<50,5-7,3-5,1-3,>=4,0.24407772345440779
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,3.107792579174496,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.5898617898250829
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,4.020771156016102,3.0111742796952568,300-400,75-100,5-7,7-10,3-5,3-4,0.32075394641723404
Cc1nc(Nc2nc3cnc(N4CCN(C)CC4)cc3[nH]2)cc(C2CC2)c1F,3.4822969175173806,3.3928489637277615,300-400,50-75,3-5,5-7,1-3,3-4,0.028418059573957034
O=C(c1ccccc1)c1ccc(O)c(O)c1O,4.339649752926412,5.482381695498671,200-300,75-100,<3,3-5,3-5,2-3,0.3630516187934407
CC(C)N(C(=O)CCl)c1ccccc1,4.751640038924379,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.13726092563845937
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,3.003192169059945,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.3384791870239318
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,3.0249284770641065,3.126629742319561,>=600,100-150,>=10,7-10,3-5,3-4,0.03231099753912676
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C,3.073917203300148,2.5216684127124465,300-400,50-75,<3,1-3,1-3,3-4,0.17545218605535473
