SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CC(C)OC(=O)NC1=CC(=CC=C1)Cl,4.29889342501882,5.296865463046069,200-300,<50,<3,1-3,1-3,3-4,0.27307669021449354
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCCCC2)nc(SCc2cccc(F)c2F)n1,2.9204312086174546,4.348069046945451,400-500,100-150,7-10,7-10,3-5,2-3,0.39064683263694655
Oc1ccccc1Cc1ccccc1O,4.937604489333512,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.11651060606192164
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.9056771153319407,3.6006000007279004,500-600,100-150,>=10,7-10,1-3,>=4,0.08347874042737888
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,3.4157536217553983,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4,0.2080628807892316
CC(CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(Cl)c2F)n1,3.3193531559319673,3.0612578074341887,400-500,100-150,7-10,7-10,3-5,2-3,0.07062304437592387
CCC(=O)Nc1ccc(Cl)c(Cl)c1,4.817648757619101,3.3928489637277615,200-300,<50,<3,1-3,1-3,3-4,0.38987025398352465
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,3.5963216145273393,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.29753187321595764
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@@H](C)C(C)(C)C,2.5596005779484,2.933040419609829,400-500,75-100,5-7,5-7,1-3,>=4,0.10218494313399104
CCNc1ccccc1,3.4215887625665524,4.033634082553319,<200,<50,<3,1-3,1-3,2-3,0.16747494305916935
CCN(CC)C(=S)SSC(=S)N(CC)CC,3.8655219268985874,4.296070764077701,200-300,<50,3-5,3-5,<1,3-4,0.1178117692204928
Nc1cc(Cl)cc(Cl)c1,3.1641536440192195,5.393919458287381,<200,<50,<3,1-3,1-3,2-3,0.6101343978709238
CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,5.08779716961286,5.998935073111827,300-400,50-75,7-10,5-7,1-3,>=4,0.24931612664049094
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],3.1440109574129314,0.9383807215534246,200-300,75-100,3-5,5-7,<1,<0,0.6035301408205196
CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl,3.7346814526092755,2.6905119681290026,200-300,<50,<3,1-3,1-3,3-4,0.2857177716206325
COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC,3.8079553762387492,2.858547243087515,300-400,50-75,7-10,5-7,1-3,3-4,0.25978807099260737
C(CCl)Cl,5.296087704402332,4.012689035209935,<200,<50,<3,<1,<1,1-2,0.35117843732529097
CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)C[C@H](CO)O,2.5087748383897317,1.8001302529231387,500-600,100-150,5-7,7-10,3-5,0-1,0.19390755508558158
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,4.259810386625876,4.565980400356549,200-300,<50,<3,1-3,1-3,2-3,0.08377779216917838
CCNC(=O)OC1CCN(CC1)C2=NN=CC3=CC(=C(C=C32)OC)OC,4.1481428586567795,5.107673985224389,300-400,75-100,5-7,7-10,1-3,1-2,0.26255804192553195
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,3.601468002880875,2.824560326210862,300-400,50-75,<3,5-7,<1,1-2,0.2125864942735863
CC(C)O,4.6273186103946715,1.3360054569004634,<200,<50,<3,1-3,1-3,0-1,0.9006072997719446
C1=Cc2cccc3cccc1c23,3.223467465263031,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.07052155162230889
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,3.7328810175604885,1.9853886174483968,300-400,100-150,<3,5-7,3-5,1-2,0.47816914964962326
C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,3.5693839299615138,2.7184285063678635,200-300,<50,<3,<1,<1,>=4,0.23284829808897045
C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl,3.796325990358605,2.0970174392014087,200-300,75-100,3-5,5-7,1-3,0-1,0.4649845257393102
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,4.534235811654326,3.086667844147708,200-300,50-75,5-7,3-5,<1,3-4,0.3961003458660383
Clc1cccc(Cl)c1Cl,4.444460115263674,2.9322274153361185,<200,<50,<3,<1,<1,>=4,0.4137946603660937
O=[N+]([O-])c1ccccc1,4.176629810254933,3.0810767052953945,<200,<50,<3,1-3,<1,1-2,0.2997779541478431
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,4.168128607852512,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.05458662388845205
CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,3.7726807538348632,4.847737547758402,300-400,50-75,7-10,7-10,<1,>=4,0.294169515668563
C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2cc[nH]c3nccc2-3)n1,3.200609301377028,1.806418170236714,400-500,100-150,3-5,7-10,1-3,2-3,0.38149475647713715
CCCCCCCCC,1.9773881742262782,2.399200311773536,<200,<50,5-7,<1,<1,>=4,0.1154211320804167
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,3.5943569149141923,3.280747969380977,200-300,<50,<3,1-3,1-3,2-3,0.08581331901558688
COC(=O)C=C(C)OP(=O)(OC)OC,2.229909669352561,2.5617295641011073,200-300,50-75,5-7,5-7,<1,0-1,0.09079641027254959
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,3.378314932995314,0.974359502990924,200-300,<50,<3,1-3,1-3,2-3,0.6577981819474923
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,4.008514570972045,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.22839770281166233
CC1=CC(=C(C=C1)C(C)(C)C)O,4.829772981979435,4.528232984567794,<200,<50,<3,1-3,1-3,3-4,0.0825108733739986
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.3997057236384043,2.600247446345537,300-400,75-100,3-5,3-5,1-3,1-2,0.05487455339433189
CCCCCCCCN(C)C,3.453495961401053,4.5043184018182485,<200,<50,7-10,1-3,<1,2-3,0.28753823062967343
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,2.4626527907756697,3.3755967986580426,200-300,50-75,3-5,3-5,1-3,3-4,0.249810333881184
c1ccc2c(c1)Cc1ccccc1-2,4.0774903521000425,3.457424710324947,<200,<50,<3,<1,<1,>=4,0.16966955658034727
CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,4.312598610611658,4.128153220694453,300-400,<50,5-7,3-5,<1,>=4,0.050470088023184305
