SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.799132761058175,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.08581256442304895
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,4.175437544930782,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.09286441495059544
FC(F)(F)Br,0.8979953915071476,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.5113656369309627
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.180062834554876,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.7014372710837071
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,3.6741200113735313,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.4793329888142685
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.2357518349807393,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.18465623928269137
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],3.9872242829840996,3.0801418020027165,300-400,50-75,5-7,5-7,<1,>=4,0.2681482758293963
CCc1ccc(O)c(C(C)(C)C)c1,3.5741497156450124,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.5878400687241334
Cc1ccc(N)cc1O,4.777527764605119,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.3094556573928386
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.5062495099004742,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.12041754569475384
COC(=O)NS(=O)(=O)c1ccc(N)cc1,1.3386455158537778,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.11248097794431884
CC1=CC(=CC=C1)[N+](=O)[O-],3.937262626032553,3.7795225326516717,<200,<50,<3,1-3,<1,2-3,0.046630526943358966
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,2.6706481498565675,3.274991472994688,300-400,75-100,3-5,5-7,<1,0-1,0.17865367649165376
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,4.958755531988728,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.11961891666355604
CCCCOC(=O)C1=CC=CC=C1C(=O)O,4.6272417835240125,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,1.0559739214382016
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.3539958255872877,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.5587585272093581
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.392114748709605,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.06453026259556406
FC(F)(F)C(Cl)Cl,0.20596105660504552,4.882654669320898,<200,<50,<3,<1,<1,2-3,1.3825063928864971
