SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,3.0897683902824022,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.9708328033457653
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,3.0897678353789524,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.45304637341696463
FC(F)(F)Br,3.0897678353789524,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.14950731099325398
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.089768020346769,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.7971770031193165
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,3.089768020346769,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.7139120718803512
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.0897678353789524,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.24941438779970723
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],3.0897683902824022,3.0801418020027165,300-400,50-75,5-7,5-7,<1,>=4,0.003115634722347956
CCc1ccc(O)c(C(C)(C)C)c1,3.0897683902824022,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.8003532682927286
Cc1ccc(N)cc1O,3.0897683902824022,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.20744073980908986
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.0897682053145856,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.0029572124100718826
COC(=O)NS(=O)(=O)c1ccc(N)cc1,3.089766910539869,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.4436011883645129
CC1=CC(=CC=C1)[N+](=O)[O-],3.0897682053145856,3.7795225326516717,<200,<50,<3,1-3,<1,2-3,0.22323823037867913
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,3.0897678353789524,3.274991472994688,300-400,75-100,3-5,5-7,<1,0-1,0.05994742685453438
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,3.0897674654433187,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.7358580776227691
CCCCOC(=O)C1=CC=CC=C1C(=O)O,3.0897683902824022,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.6585082732867992
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,3.089768020346769,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.37361263498206665
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.0897682053145856,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.027204586381377877
FC(F)(F)C(Cl)Cl,3.0897674654433187,4.882654669320898,<200,<50,<3,<1,<1,2-3,0.5802659741293791
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,3.089767280475502,4.120746704603301,300-400,50-75,5-7,5-7,<1,2-3,0.33367535813463933
CC1=C(C=C(C=C1)N)O,3.089768020346769,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.2074408595383512
