SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3.335408266767292,3.5745569271098394,400-500,75-100,7-10,5-7,1-3,3-4,0.07423050366001153
CCOC(=O)c1ccc(O)cc1,5.329066415441689,4.987951497816011,<200,<50,<3,3-5,1-3,2-3,0.10588030100201433
CN1CN(C(=S)SC1)C,2.6491851045432195,3.4843186073711023,<200,<50,<3,3-5,<1,0-1,0.2592211072789113
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,2.739813881583133,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4,0.026208549534059558
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.29552507933507,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.11103483541595413
CCNc1nc(Cl)nc(NC(C)C)n1,2.709536746714816,2.821233560373706,200-300,50-75,3-5,5-7,1-3,2-3,0.034670111566762245
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.291474757651862,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.2476769658676991
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,2.984419308386419,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.13426300833068394
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,2.421468629923071,2.8349230581323863,200-300,<50,<3,3-5,<1,1-2,0.12833410984815485
CCCN(CCC)C(=O)SCCC,2.5546894258659734,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.5020857815171429
CCC(=O)C,4.7543459912197354,4.870630406879055,<200,<50,<3,1-3,<1,0-1,0.03609407943091757
C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O,2.883600837693409,1.84333733145567,400-500,100-150,5-7,5-7,5-7,0-1,0.3228923962883628
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,0.9897339966637538,0.8207265198063667,400-500,100-150,5-7,5-7,1-3,2-3,0.05245904414209087
CCc1ccc(O)c(C(C)(C)C)c1,4.4211332649242765,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.3543284034144817
CCOC1=CC2=CC=CC=C2OC1=O,4.01539906275599,4.206955728268953,<200,<50,<3,3-5,<1,1-2,0.05945819533378264
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,3.67764880770904,4.431060923804295,300-400,50-75,5-7,7-10,<1,2-3,0.23385521274172869
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,4.7686960089404105,4.364386330371385,300-400,50-75,7-10,5-7,<1,3-4,0.12549562699539243
CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,3.2469714844609974,4.683666307544404,300-400,<50,3-5,1-3,<1,>=4,0.4459426206714097
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,4.1708896984424655,3.249656482282344,200-300,<50,<3,1-3,1-3,3-4,0.28594601168138684
CC(C)(C)C1=NN=C(N(C1=O)N)SC,1.79136887419652,1.312316253610314,200-300,50-75,<3,5-7,1-3,1-2,0.14869544849144142
CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,1.8982333232918545,1.3205016404694867,400-500,>=150,7-10,>=10,3-5,1-2,0.1793249175421811
CC(C)(C)NC(=O)NCCN1CCC(CC1)(CNC(=O)C2=CC(=CC(=C2)Cl)Cl)CO,2.771952311188213,2.9451568267153836,400-500,75-100,7-10,3-5,3-5,2-3,0.053761783174340966
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,2.7027060939895966,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.12176486733601961
CC(C)N(C1=CC=CC=C1)C(=O)CCl,4.929309910984413,5.18367899998282,200-300,<50,3-5,1-3,<1,2-3,0.07895484576348549
Cc1ccc(C)c(O)c1C,5.402659713625751,5.600995681169267,<200,<50,<3,1-3,1-3,2-3,0.061562455518516426
CCCCCCOC1=CC=C(C=C1)N,3.989378583092729,5.312037759993743,<200,<50,5-7,1-3,1-3,3-4,0.4105465476213284
C1=C(C=C(C(=C1Br)O)Br)C#N,4.176378358769733,3.045163365618585,200-300,<50,<3,1-3,1-3,2-3,0.3511232660433466
C1CN(CCC1CC2=CC=C(C=C2)F)CCS(=O)C3=CC4=C(C=C3)NC(=O)O4,3.317475173634263,2.6748541246582795,400-500,50-75,5-7,3-5,1-3,>=4,0.1994662402025817
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,1.2581068248593172,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.067153279742746
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,3.187168671413646,2.7184285063678635,200-300,<50,<3,<1,<1,>=4,0.14549451578439362
C1=Cc2cccc3cccc1c23,3.263315298368069,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.06762776808333203
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,3.020549390297289,4.970271451552798,200-300,<50,<3,1-3,<1,>=4,0.6051836142286067
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,2.9918534147889355,3.274991472994688,500-600,75-100,>=10,7-10,1-3,>=4,0.08788458457524294
CCOC(=O)c1ccc(N)cc1,4.742795112758155,5.819630602548275,<200,50-75,<3,3-5,1-3,1-2,0.3342441502770761
CC(O)=Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N([C@@H](C)C2CC2)C3)s1,2.233833290189611,0.7019681610657231,400-500,75-100,5-7,5-7,1-3,3-4,0.4754829899996067
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,2.7174351618182744,1.9378037810571844,500-600,100-150,>=10,>=10,1-3,3-4,0.24199353648961142
CCC1OC=CC(=O)C1=O,4.12238678618051,5.33314527235854,<200,<50,<3,3-5,<1,0-1,0.3758131536714213
