SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,4.577520065853808,4.4237667316091045,400-500,100-150,7-10,7-10,<1,2-3,0.04277387819764217
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(Cl)cc1)C(=O)O,4.115480387725869,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.008119621501839952
O=[N+]([O-])c1ccccc1,4.31993687561016,3.081076705295394,<200,<50,<3,1-3,<1,1-2,0.34464848706706536
Oc1ccccc1O,4.847602524012761,4.687891364891228,<200,<50,<3,1-3,1-3,0-1,0.04443133347727078
Clc1ccc(Cl)cc1,4.121928988748527,5.804408801706431,<200,<50,<3,<1,<1,3-4,0.46806260783207715
C1=CC=C2C(=C1)N=C(S2)SCSC#N,3.2775619717692535,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.29412733753484493
CCCSC(=O)N(CCC)CCC,4.15523778697527,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.004735784887532704
CNC(=O)Oc1ccccc1OC(C)C,4.51308932425639,2.9206382762063954,200-300,<50,3-5,3-5,1-3,1-2,0.44301678073914236
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,3.383918782310285,3.7440432160689308,300-400,50-75,5-7,3-5,1-3,3-4,0.10018591623561984
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,4.600871953106997,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.10114013520963445
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,2.083591814697506,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.16946073989083374
CCCCCCCCn1sccc1=O,3.098658488866262,3.507462368162881,200-300,<50,7-10,3-5,<1,2-3,0.11372844319543268
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,2.284800824903397,1.4991894926346008,400-500,75-100,<3,5-7,1-3,>=4,0.21855554289100146
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,3.370831527494988,3.6137144581226854,200-300,50-75,5-7,5-7,<1,2-3,0.06756955835781073
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],2.1094122485296203,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.2964962766682299
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,5.0736633407531135,4.364386330371385,300-400,50-75,7-10,5-7,<1,3-4,0.19731948318057924
CC(C)(c1ccccc1)c1ccc(O)cc1,4.729268823245018,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.13293690042425602
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,2.443773192126928,1.9378037810571842,500-600,100-150,>=10,>=10,1-3,3-4,0.1407597049335236
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,3.588896578167765,2.7234519298767377,300-400,<50,<3,1-3,<1,3-4,0.2407650159565679
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,3.6127116521905656,1.9378037810571842,300-400,50-75,<3,3-5,1-3,2-3,0.4659561083606168
C(C(F)(F)F)F,3.0471210270243487,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.7840771596704302
C(CCl)OP(=O)(OCCCl)OCCCl,2.2453413413938037,1.8229951818212897,200-300,<50,7-10,3-5,<1,1-2,0.1174958791985932
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.0460412383250324,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.19977255656699036
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.783455256997207,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.5548355572058706
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.478960856459223,3.4347204839571255,400-500,100-150,5-7,7-10,3-5,>=4,0.012307585485016665
Nc1nc2nc[nH]c2c(=S)[nH]1,2.9286279386615197,1.9465596523680775,<200,75-100,<3,3-5,3-5,<0,0.273209484958729
COP(=O)(OC)OC(C)=CC(=O)N(C)C,5.040799544134127,1.758046537693511,200-300,50-75,5-7,5-7,<1,0-1,0.9132554941992823
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,3.9513439693930947,3.080141802002717,300-400,50-75,5-7,5-7,<1,>=4,0.24236674655893828
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,3.273392934270944,3.71843680004374,200-300,<50,3-5,3-5,1-3,3-4,0.12381033686642864
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.3521661524237616,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.3640299400400068
