SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(Cl)c(OC)cc1Cl,4.75364884858027,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.5146940190694225
CCCSP(=O)(OCC)SCCC,3.4335016066326287,3.9945810393223526,200-300,<50,7-10,3-5,<1,3-4,0.150613819451326
C1COCCN1C=O,2.2002944810898657,0.7039836928957144,<200,<50,<3,1-3,<1,<0,0.4016634183430704
C1=CC2=C3C(=C1)C=CC3=CC=C2,4.670457478675695,3.4811919035593912,<200,<50,<3,<1,<1,3-4,0.3192414837798865
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,4.707682652481189,3.6123420602266383,300-400,<50,3-5,1-3,1-3,3-4,0.2940286536768591
CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,2.457042591327225,3.2749914729946883,300-400,75-100,3-5,5-7,<1,0-1,0.21956678146854058
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.8040561995752666,2.084755199163509,200-300,75-100,<3,3-5,1-3,2-3,0.19308615624676553
CC(C)(C)C1=NN=C(N(C1=O)N)SC,2.5473154872947616,1.3123162536103137,200-300,50-75,<3,5-7,1-3,1-2,0.33151803607019315
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,4.34921028160807,4.309154982576856,500-600,75-100,7-10,7-10,1-3,>=4,0.010752277173011984
CCCCOC1=CC=C(C=C1)N,4.80967391210522,4.293989094995731,<200,<50,3-5,1-3,1-3,1-2,0.138428278444613
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,3.4155423938283827,3.0612578074341883,200-300,50-75,<3,3-5,1-3,2-3,0.09510267463158105
COC1=CC(=C(C=C1Cl)OC)Cl,5.115387081133596,2.8362668362238797,200-300,<50,<3,1-3,<1,3-4,0.6117975193443242
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,4.2312488507611805,6.208868659306983,400-500,50-75,5-7,3-5,<1,>=4,0.5308640014833653
