SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,3.5432960368139503,4.4237667316091045,400-500,100-150,7-10,7-10,<1,2-3,0.28799380654609485
C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1ccc(Cl)cc1)C(=O)O,3.1254063659530034,4.086293909171261,300-400,50-75,3-5,1-3,1-3,>=4,0.3142974125885403
O=[N+]([O-])c1ccccc1,3.5560006900866807,3.081076705295394,<200,<50,<3,1-3,<1,1-2,0.15534323516798448
Oc1ccccc1O,4.829494381666358,4.687891364891228,<200,<50,<3,1-3,1-3,0-1,0.046317034809395856
Clc1ccc(Cl)cc1,4.140528130465027,5.804408801706431,<200,<50,<3,<1,<1,3-4,0.544239951405502
C1=CC=C2C(=C1)N=C(S2)SCSC#N,2.6770084117910513,4.334820764847144,200-300,<50,3-5,5-7,<1,3-4,0.5422550607511605
CCCSC(=O)N(CCC)CCC,3.4603798999045785,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.23284966530513004
CNC(=O)Oc1ccccc1OC(C)C,3.5536451767687,2.9206382762063954,200-300,<50,3-5,3-5,1-3,1-2,0.20705069224966874
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,2.9397643891530696,3.7440432160689308,300-400,50-75,5-7,3-5,1-3,3-4,0.26307215249431537
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,3.283988465340245,4.964426385618068,300-400,75-100,7-10,7-10,<1,1-2,0.5496556741593858
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1.6505490902916649,1.474454769386837,200-300,75-100,5-7,3-5,1-3,2-3,0.05759882082200339
CCCCCCCCn1sccc1=O,3.1611120398266532,3.507462368162881,200-300,<50,7-10,3-5,<1,2-3,0.11328798339988654
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,1.8759582720655303,1.4991894926346008,400-500,75-100,<3,5-7,1-3,>=4,0.12323757692047219
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,3.1774701277733213,3.6137144581226854,200-300,50-75,5-7,5-7,<1,2-3,0.14269147857407705
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],2.11268254680329,1.0436381581317689,300-400,100-150,5-7,5-7,3-5,1-2,0.3496745146434245
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,4.180190325043538,4.364386330371385,300-400,50-75,7-10,5-7,<1,3-4,0.06024880673319063
CC(C)(c1ccccc1)c1ccc(O)cc1,4.236140006352103,4.251418963806454,200-300,<50,<3,1-3,1-3,3-4,0.004997605420993957
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,2.4129010273029134,1.9378037810571842,500-600,100-150,>=10,>=10,1-3,3-4,0.15539990738443368
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,3.1491340798845378,2.7234519298767377,300-400,<50,<3,1-3,<1,3-4,0.13923668724487662
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,2.530505895309235,1.9378037810571842,300-400,50-75,<3,3-5,1-3,2-3,0.19386737007877297
C(C(F)(F)F)F,3.2490469248363247,0.22870748389392712,<200,<50,<3,<1,<1,0-1,0.9879250471370628
C(CCl)OP(=O)(OCCCl)OCCCl,2.20424483674542,1.8229951818212897,200-300,<50,7-10,3-5,<1,1-2,0.12470322977817037
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,2.0381406769283474,1.3279465048795942,300-400,75-100,<3,3-5,<1,2-3,0.232297933598753
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,4.422685536095991,2.7890647440831073,300-400,50-75,5-7,3-5,1-3,>=4,0.5343422252731472
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,3.155927485838848,3.4347204839571255,400-500,100-150,5-7,7-10,3-5,>=4,0.09119060661656776
Nc1nc2nc[nH]c2c(=S)[nH]1,2.3754720419146103,1.9465596523680775,<200,75-100,<3,3-5,3-5,<0,0.14029326866923825
COP(=O)(OC)OC(C)=CC(=O)N(C)C,3.934126186834006,1.758046537693511,200-300,50-75,5-7,5-7,<1,0-1,0.711775491459447
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,3.7028226949022716,3.080141802002717,300-400,50-75,5-7,5-7,<1,>=4,0.20367315081552548
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,2.5338972497093737,3.71843680004374,200-300,<50,3-5,3-5,1-3,3-4,0.38745191193962636
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,2.2893813462601607,1.0436381581317689,200-300,50-75,<3,3-5,1-3,<0,0.4074710547991972
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,3.0245289942792764,3.2600629802291206,200-300,<50,3-5,1-3,<1,3-4,0.07704098453890232
CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],2.5783193212605955,5.084785784393688,300-400,<50,>=10,<1,<1,3-4,0.8198419572224008
CCC(C)c1ccc(O)cc1,3.8840175081990482,3.900315317126523,<200,<50,<3,1-3,1-3,3-4,0.005330862298007923
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,2.6331418791059233,4.724457218962176,<200,<50,<3,3-5,1-3,2-3,0.6840498712493399
Cn1nc(CO)nc1NCCCOc1cccc(CN2CCCCC2)c1,3.1144542630826155,3.3668578030321905,300-400,75-100,7-10,7-10,1-3,1-2,0.08255885935272299
CN(C)C(=O)Nc1ccc(Cl)cc1,3.2117791099021127,2.180610638099671,<200,<50,<3,1-3,1-3,1-2,0.337285653162819
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,3.947345373215705,4.367618078184806,400-500,50-75,5-7,5-7,<1,>=4,0.13746730789221215
CC1(C)CON(Cc2ccccc2Cl)C1=O,3.9233092246762302,2.166717648208842,200-300,<50,<3,1-3,<1,2-3,0.5745648295214936
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,3.023995206293049,4.402494604306242,200-300,50-75,3-5,3-5,1-3,0-1,0.4508943810420443
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,3.226158580924549,2.7685205208186097,300-400,50-75,3-5,3-5,1-3,>=4,0.14968916936064894
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.1873724832613086,3.4630211273793248,200-300,<50,<3,1-3,1-3,2-3,0.09016211755609495
C1[C@@H]([C@H](C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O,4.0905606542633,5.871153098958999,200-300,50-75,3-5,3-5,1-3,2-3,0.582415291146557
FC(F)(Cl)Cl,1.733736934913465,0.4960254312430792,<200,<50,<3,<1,<1,2-3,0.40484396522800326
CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,2.9716889756479925,3.5795362960314794,300-400,50-75,3-5,5-7,1-3,3-4,0.1988212266812716
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2Cl)O)Cl,2.1865695725655363,0.016652946765891796,300-400,50-75,3-5,3-5,3-5,3-4,0.709759623626189
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,1.7659663902983171,1.9432851782606186,200-300,75-100,3-5,3-5,1-3,1-2,0.05799933265159267
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.575092614032283,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.09332153817726196
CC(=O)N1CCN(C2CCC(N=c3nc[nH]n4ccc(C5CCOCC5)c34)CC2)CC1,1.9352231796947008,1.3994968237976466,400-500,75-100,3-5,5-7,1-3,2-3,0.17523112741163516
