SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,5.67944156665556,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.12432340316108753
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,4.432400384835995,4.489575995561223,200-300,50-75,7-10,5-7,<1,2-3,0.017338297024021777
FC(F)(F)Br,-0.13791596384459587,2.627824938988848,<200,<50,<3,<1,<1,1-2,0.8387009190905572
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.0719432267610087,5.552859967556872,300-400,50-75,5-7,3-5,1-3,>=4,0.752329022780463
C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,3.388837118998815,5.295590652439659,400-500,50-75,5-7,3-5,1-3,>=4,0.5782161081457996
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,3.2199134107778327,3.8604004147232507,200-300,<50,<3,<1,<1,>=4,0.19422536591343492
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],3.5988836120855767,3.0801418020027165,300-400,50-75,5-7,5-7,<1,>=4,0.15730657649148366
CCc1ccc(O)c(C(C)(C)C)c1,4.2278577941010544,5.562674259796112,<200,<50,<3,1-3,1-3,3-4,0.40477826229085223
Cc1ccc(N)cc1O,4.742089780615831,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.30669660985916336
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],3.5585458306336,3.0989053054127274,400-500,<50,3-5,1-3,<1,>=4,0.13938432575483659
COC(=O)NS(=O)(=O)c1ccc(N)cc1,1.5520757176941697,1.7191421803255609,200-300,75-100,<3,5-7,1-3,<0,0.050662300150606014
CC1=CC(=CC=C1)[N+](=O)[O-],4.159406384262941,3.7795225326516717,<200,<50,<3,1-3,<1,2-3,0.11519840313589187
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,2.0444181503687013,3.274991472994688,300-400,75-100,3-5,5-7,<1,0-1,0.3731669064290832
C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,4.699693677300329,5.363398162503038,200-300,<50,<3,1-3,1-3,3-4,0.20126598307663654
CCCCOC(=O)C1=CC=CC=C1C(=O)O,4.134743145528332,1.0551306388705257,200-300,50-75,5-7,3-5,1-3,2-3,0.9338813469947879
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.0771888984420994,4.244144362112037,300-400,<50,<3,1-3,<1,2-3,0.6571214017720766
CN1CCN(c2cc(Cl)c3[nH]c(Nc4ccc(Br)cn4)nc3c2)CC1,3.472119248374802,3.1738240641526563,400-500,50-75,3-5,5-7,1-3,3-4,0.09045693503360923
FC(F)(F)C(Cl)Cl,-0.19775587328554164,4.882654669320898,<200,<50,<3,<1,<1,2-3,1.540616110162788
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,4.515822349881359,4.120746704603301,300-400,50-75,5-7,5-7,<1,2-3,0.11980525958362241
CC1=C(C=C(C=C1)N)O,5.644713489146521,3.7307121377158694,<200,<50,<3,1-3,1-3,0-1,0.5804139827201044
Oc1c(Cl)cc(Cl)cc1Cl,5.292531806786534,3.8863167732990154,<200,<50,<3,1-3,1-3,3-4,0.426429619570176
CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.5945035585889302,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4,0.0238338235983524
COCC(C)CN1C(c2c(F)cc(C=CC(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,3.2115136522887595,5.415648744666953,400-500,50-75,7-10,3-5,1-3,>=4,0.6683959896183619
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,1.757238413034383,3.0949963717650415,<200,<50,3-5,1-3,<1,3-4,0.40567025940812723
Cc1ncc([N+](=O)[O-])n1CCO,2.361667180814449,2.155580485727476,<200,75-100,3-5,5-7,1-3,<0,0.06249504442180516
