Clint,predict
2.4849066497880004,2.856834
1.0647107369924282,2.744504
2.4849066497880004,2.9186254
1.1314021114911006,2.7688143
2.5649493574615367,2.6740546
2.3978952727983707,2.6892312
2.028148247292285,2.6455083
2.2617630984737906,3.00667
2.995732273553991,2.6865244
2.322387720290225,2.3042169
3.2347491740244907,1.4555074
3.6375861597263857,1.5466421
0.262364264467491,1.5826583
3.686376323895818,2.1197677
1.9459101490553132,2.6987143
3.1523085805960878,2.4501224
3.292869504776527,3.266012
2.3513752571634776,2.1859643
1.791759469228055,2.4377913
1.9315214116032138,2.2882066
2.4849066497880004,2.167731
2.8903717578961645,2.5440161
3.526360524616161,1.6351876
2.4849066497880004,2.6056347
3.1354942159291497,1.6350634
3.1354942159291497,1.4460752
0.7884573603642702,2.4800608
0.18232155679395465,1.8384169
4.418840607796597,0.76877767
2.4849066497880004,0.7089471
3.044522437723423,0.09057658
4.941642422609304,0.82391745
4.68213122712422,1.0035685
4.532599493153255,0.91352624
3.7135720667043075,0.5773839
3.6888794541139363,0.3715023
2.3978952727983707,0.64944726
3.332204510175204,0.6583673
1.6094379124341003,0.4313034
2.197224577336219,0.3058253
2.8903717578961645,0.35183838
0.6931471805599453,0.25810656
3.5553480614894135,1.0379604
3.0910424533583156,0.7064412
1.6094379124341003,0.14719722
3.1354942159291497,1.2677389
2.4849066497880004,0.46280992
0.6931471805599453,0.34669727
2.995732273553991,0.4882511
3.737669618283368,0.7484457
3.332204510175204,1.6824803
3.9512437185814275,0.79895157
2.70805020110221,0.7632322
3.5553480614894135,1.1950493
3.963982744422148,0.65008044
2.4849066497880004,1.3676422
3.295836866004329,1.0838712
3.8918202981106265,1.0806453
1.3862943611198906,0.8431142
1.791759469228055,0.9168031
4.68213122712422,2.2251265
4.304065093204169,1.6106683
4.532599493153255,1.6705568
3.9318256327243257,1.4462289
3.6109179126442243,0.91848505
3.526360524616161,0.8075669
3.8501476017100584,1.0139723
4.356708826689592,0.72994673
0.6931471805599453,0.6787946
2.772588722239781,0.8255226
3.6888794541139363,0.48786813
1.4816045409242153,2.7307534
2.4849066497880004,1.5797052
3.3672958299864737,1.6809793
3.7314599016490546,2.8454401
3.8439582745140166,2.98565
3.956805148200039,1.8133283
3.1863526331626404,2.5463035
1.0986122886681096,2.2584496
3.044522437723423,2.429205
1.840549633397487,2.1311293
2.251291798606495,2.422324
1.8870696490323797,2.4787378
1.9315214116032138,2.8419704
2.5572273113676265,2.3547752
2.2617630984737906,2.4047773
2.6304489550786583,2.1909847
2.0794415416798357,2.3727307
2.5649493574615367,2.4292548
1.6992786164338898,1.4439139
4.204692619390966,2.6579952
4.2484952420493585,2.6356885
3.2188758248682006,3.0128105
4.07753744390572,2.8528259
2.8903717578961645,3.4629393
1.840549633397487,1.9511615
3.7135720667043075,1.9860421
2.054123733695546,2.248122
1.504077396776274,2.620239
1.4586150226995167,2.4690635
2.624668592163159,2.3445342
2.4849066497880004,2.3388176
1.7749523509116738,2.1478744
3.8066624897703196,1.251701
2.833213344056216,1.9831092
1.5871923034867805,0.642175
1.0986122886681096,2.0617754
0.09531017980432487,1.2007127
1.6094379124341003,2.3989382
1.840549633397487,2.4005942
3.0910424533583156,2.455725
2.70805020110221,2.7242355
2.5494451709255714,1.6038209
1.7404661748405044,1.7631619
2.3025850929940455,2.062633
2.6878474937846906,2.0362654
2.150598735996164,1.7396837
2.1400661634962708,1.7117147
3.5553480614894135,2.4672468
2.6390573296152584,2.8147426
2.4849066497880004,2.785941
2.197224577336219,2.7676518
2.312535423847214,2.707086
2.8903717578961645,2.6579976
2.6390573296152584,2.7775323
1.4609379041156565,1.1741654
2.5649493574615367,2.6627748
3.35130661204869,0.8166049
2.72785282839839,1.9057535
