SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range,variance
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3.3828722052668065,3.5745569271098394,400-500,75-100,7-10,5-7,1-3,3-4,0.05666328635860836
CCOC(=O)c1ccc(O)cc1,3.3828736816060783,4.987951497816011,<200,<50,<3,3-5,1-3,2-3,0.47447174220921823
CN1CN(C(=S)SC1)C,3.38287331252126,3.4843186073711023,<200,<50,<3,3-5,<1,0-1,0.02998790793831336
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,3.382874419775714,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4,0.21505289503156144
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,3.382874050690896,1.9378037810571844,300-400,50-75,<3,3-5,1-3,2-3,0.4271724408146541
CCNc1nc(Cl)nc(NC(C)C)n1,3.382874050690896,2.821233560373706,200-300,50-75,3-5,5-7,1-3,2-3,0.16602468693093111
COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,3.38287331252126,6.089416461728909,300-400,75-100,>=10,5-7,1-3,2-3,0.8000722646589838
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,3.38287331252126,2.5518637282315644,500-600,50-75,3-5,5-7,<1,>=4,0.24565199348498104
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,3.3828725743516244,2.8349230581323863,200-300,<50,<3,3-5,<1,1-2,0.1619775433798879
CCCN(CCC)C(=O)SCCC,3.382872943436442,4.172260856834855,200-300,<50,5-7,1-3,<1,3-4,0.23334834907471985
CCC(=O)C,3.38287331252126,4.870630406879055,<200,<50,<3,1-3,<1,0-1,0.439790951824943
C1[C@H]([C@H](CN1C(=O)[C@@H]([C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)O)O)O,3.38287331252126,1.84333733145567,400-500,100-150,5-7,5-7,5-7,0-1,0.4550971371935207
